"string","num","next_word","nchar"
"is on the",34,"way",9
"is the beginning",34,"of",16
"is the place",34,"to",12
"it out of",34,"the",9
"it reminds me",34,"of",13
"it took me",34,"a",10
"it was a",34,"big",8
"it would have",34,"to",13
"just found out",34,"that",14
"know that i",34,"am",11
"less than a",34,"month",11
"lord of the",34,"rings",11
"may not have",34,"been",12
"more to do",34,"with",10
"of new york",34,"and",11
"of the board",34,"of",12
"on a lot",34,"of",8
"on and off",34,"the",10
"on the board",34,"of",12
"on the brink",34,"of",12
"on the corner",34,"of",13
"other members of",34,"the",16
"out of the",34,"car",10
"part of my",34,"life",10
"said he did",34,"not",11
"some of the",34,"more",11
"sounds like a",34,"plan",13
"sure to stop",34,"by",12
"take a moment",34,"to",13
"takes a lot",34,"of",11
"thanks for the",34,"tip",14
"that he did",34,"not",11
"that i have",34,"no",11
"that i used",34,"to",11
"that they are",34,"not",13
"that would be",34,"great",13
"the beauty of",34,"the",13
"the bulk of",34,"the",11
"the course of",34,"a",13
"the creation of",34,"a",15
"the eyes of",34,"the",11
"the fact that",34,"my",13
"the first of",34,"the",12
"the golden gate",34,"bridge",15
"the hands of",34,"the",12
"the parking lot",34,"of",15
"the past four",34,"years",13
"the rest of",34,"our",11
"the rest of",34,"their",11
"the results of",34,"the",14
"the securities and",34,"exchange",18
"the start of",34,"a",12
"there are people",34,"who",16
"there are those",34,"who",15
"there are times",34,"when",15
"there is no",34,"need",11
"there was a",34,"time",11
"there were so",34,"many",13
"there would be",34,"a",14
"time in my",34,"life",10
"to come out",34,"of",11
"to figure out",34,"the",13
"to get people",34,"to",13
"to make the",34,"most",11
"to the best",34,"of",11
"trying to get",34,"a",13
"under the influence",34,"of",19
"united states of",34,"america",16
"we all know",34,"that",11
"were going to",34,"do",13
"what a great",34,"day",12
"what are your",34,"thoughts",13
"what they are",34,"doing",13
"what they want",34,"to",14
"what would it",34,"be",13
"when are you",34,"coming",12
"when i go",34,"to",9
"when i was",34,"little",10
"whether or not",34,"to",14
"who wants to",34,"be",12
"will be one",34,"of",11
"will never be",34,"the",13
"wish i could",34,"say",12
"would be interested",34,"in",19
"would be the",34,"first",12
"would like to",34,"have",13
"would mean the",34,"world",14
"york and new",34,"jersey",12
"you just want",34,"to",13
"a beautiful day",33,"in",15
"a great day",33,"for",11
"a heck of",33,"a",9
"a long list",33,"of",11
"a long way",33,"from",10
"a lot of",33,"other",8
"a matter of",33,"fact",11
"a portion of",33,"the",12
"able to get",33,"a",11
"and i hope",33,"you",10
"and this is",33,"what",11
"and you know",33,"what",12
"any of the",33,"other",10
"are expected to",33,"be",15
"are having a",33,"great",12
"as quickly as",33,"possible",13
"at least once",33,"a",13
"at pm in",33,"the",8
"at the edge",33,"of",11
"at the intersection",33,"of",19
"be a good",33,"idea",9
"but as soon",33,"as",11
"but i don’t",33,"think",11
"but it was",33,"the",10
"but one of",33,"the",10
"but this is",33,"not",11
"but this is",33,"the",11
"came out of",33,"the",11
"chief executive officer",33,"of",23
"did you see",33,"the",11
"dont be afraid",33,"to",14
"dont want to",33,"see",12
"due to the",33,"fact",10
"end of the",33,"week",10
"enough for me",33,"to",13
"far as i",33,"know",8
"fill in the",33,"blank",11
"find it hard",33,"to",12
"for a few",33,"months",9
"for a while",33,"now",11
"for me it",33,"was",9
"for the city",33,"of",12
"for the th",33,"time",10
"get out of",33,"this",10
"glad to have",33,"you",12
"glad you enjoyed",33,"it",16
"has the ability",33,"to",15
"havent been on",33,"twitter",14
"he told me",33,"that",10
"i can make",33,"it",10
"i could go",33,"on",10
"i didnt have",33,"a",12
"i dont have",33,"time",11
"i dont know",33,"that",11
"i dont understand",33,"why",17
"i found out",33,"that",11
"i got a",33,"new",7
"i have been",33,"doing",11
"i hope to",33,"see",9
"i need to",33,"see",9
"i realized that",33,"i",15
"i will never",33,"forget",12
"id love to",33,"hear",10
"if we want",33,"to",10
"im going to",33,"start",11
"in a big",33,"way",8
"in a state",33,"of",10
"in front of",33,"us",11
"in the aftermath",33,"of",16
"in the first",33,"two",12
"in the last",33,"couple",11
"is the way",33,"to",10
"it is a",33,"very",7
"it is possible",33,"to",14
"it turned out",33,"to",13
"it was a",33,"bit",8
"just want to",33,"be",12
"last night i",33,"was",12
"leave a comment",33,"on",15
"less than percent",33,"of",17
"made it clear",33,"that",13
"make sure to",33,"check",12
"me if you",33,"want",9
"means a lot",33,"to",11
"miss you so",33,"much",11
"much as i",33,"do",9
"much as i",33,"love",9
"my mom and",33,"i",10
"need to work",33,"on",12
"needless to say",33,"i",15
"now its time",33,"for",12
"of the department",33,"of",17
"of the los",33,"angeles",10
"of the new",33,"jersey",10
"of the year",33,"award",11
"on the other",33,"end",12
"on the road",33,"and",11
"one hell of",33,"a",11
"one of my",33,"best",9
"only a matter",33,"of",13
"or may not",33,"have",10
"over the past",33,"decade",13
"rest of your",33,"life",12
"seem to be",33,"a",10
"she and her",33,"husband",11
"sign up for",33,"the",11
"standing in front",33,"of",17
"take it to",33,"the",10
"tell me about",33,"it",13
"thanks for the",33,"info",14
"thanks to for",33,"the",13
"that i had",33,"a",10
"that need to",33,"be",12
"the former massachusetts",33,"governor",24
"the midst of",33,"a",12
"the only person",33,"who",15
"the street from",33,"the",15
"the use of",33,"the",10
"there is no",33,"doubt",11
"they are trying",33,"to",15
"this part of",33,"the",12
"to all my",33,"new",9
"to be a",33,"better",7
"to get back",33,"into",11
"to get to",33,"work",9
"to give them",33,"a",12
"to go along",33,"with",11
"to go to",33,"my",8
"to make me",33,"feel",10
"to my new",33,"followers",9
"trying to make",33,"a",14
"want to have",33,"a",12
"we dont have",33,"a",12
"we hope to",33,"see",10
"we need to",33,"talk",10
"went back to",33,"the",12
"what is the",33,"best",11
"what it looks",33,"like",13
"what it was",33,"like",11
"what its like",33,"to",13
"what you are",33,"doing",12
"when i wake",33,"up",11
"who grew up",33,"in",11
"who wants to",33,"go",12
"will be available",33,"for",17
"will continue to",33,"be",16
"will no longer",33,"be",14
"will not be",33,"able",11
"with the dragon",33,"tattoo",15
"year in a",33,"row",9
"you for the",33,"mention",11
"you will need",33,"to",13
"a bottle of",32,"wine",11
"a couple of",32,"minutes",11
"a lot about",32,"the",11
"a man and",32,"a",9
"a way to",32,"make",8
"always going to",32,"be",15
"and a half",32,"years",10
"and by the",32,"way",10
"and cant wait",32,"to",13
"and i dont",32,"have",10
"and i feel",32,"like",10
"and in the",32,"end",10
"and take care",32,"of",13
"and we want",32,"to",11
"around the world",32,"and",16
"as much as",32,"percent",10
"as opposed to",32,"the",13
"as part of",32,"their",10
"as well as",32,"to",10
"at the white",32,"house",12
"be sure to",32,"stop",10
"because i want",32,"to",14
"because it is",32,"a",13
"but i dont",32,"want",10
"calories g fat",32,"g",14
"can come up",32,"with",11
"check it out",32,"i",12
"did a lot",32,"of",9
"did you think",32,"of",13
"do you think",32,"about",12
"does not have",32,"to",13
"dont know about",32,"you",15
"dont want to",32,"do",12
"every minute of",32,"it",15
"every time i",32,"see",12
"favorite part of",32,"the",16
"for a total",32,"of",11
"for all you",32,"do",11
"forward to the",32,"next",14
"go a long",32,"way",9
"go to the",32,"bathroom",9
"going to be",32,"great",11
"good luck with",32,"that",14
"grew up in",32,"a",10
"grew up in",32,"the",10
"have no idea",32,"why",12
"he is one",32,"of",9
"hunter matt hunter",32,"matt",18
"i can see",32,"that",9
"i cant believe",32,"that",14
"i didnt even",32,"know",12
"i dont know",32,"i",11
"i dont know",32,"the",11
"i dont think",32,"ive",12
"i guess i",32,"should",9
"i had a",32,"good",7
"i know it",32,"is",9
"i know this",32,"is",11
"i look at",32,"the",9
"i looked at",32,"the",11
"i love that",32,"song",11
"i think we",32,"should",10
"i want to",32,"talk",9
"i wanted to",32,"share",11
"i went to",32,"a",9
"i will continue",32,"to",15
"i will have",32,"a",11
"if you get",32,"a",10
"im trying to",32,"get",12
"in a few",32,"months",8
"in a statement",32,"the",14
"in the absence",32,"of",14
"in the air",32,"and",10
"in the future",32,"the",13
"in the same",32,"room",11
"in the western",32,"conference",14
"interesting to see",32,"how",18
"is a lot",32,"more",8
"is not the",32,"only",10
"it could be",32,"a",11
"it feels good",32,"to",13
"it is also",32,"a",10
"it is difficult",32,"to",15
"it is what",32,"it",10
"its time for",32,"a",12
"know what to",32,"expect",12
"last time i",32,"was",11
"less than a",32,"year",11
"less than an",32,"hour",12
"looking for a",32,"job",13
"lot of people",32,"who",13
"make a lot",32,"of",10
"make up for",32,"the",11
"months of the",32,"year",13
"much for the",32,"follow",12
"need to know",32,"about",12
"now i need",32,"to",10
"now thanks for",32,"the",14
"of course there",32,"are",15
"off to a",32,"great",8
"on the list",32,"of",11
"one of the",32,"better",10
"or should i",32,"say",11
"out a way",32,"to",9
"part of the",32,"problem",11
"parts of the",32,"world",12
"put it in",32,"the",9
"said he wanted",32,"to",14
"said in a",32,"written",9
"salt and pepper",32,"to",15
"see you in",32,"the",10
"so there you",32,"have",12
"sorry to hear",32,"about",13
"such a way",32,"that",10
"take a deep",32,"breath",11
"thanks for the",32,"link",14
"that i am",32,"a",9
"that i do",32,"not",9
"that there are",32,"no",14
"thats going to",32,"be",14
"the company said",32,"it",16
"the first half",32,"and",14
"the first week",32,"of",14
"the last time",32,"we",13
"the length of",32,"the",13
"the new york",32,"city",12
"the reality is",32,"that",14
"the role of",32,"the",11
"the same time",32,"it",13
"then there are",32,"the",14
"there has to",32,"be",12
"there will also",32,"be",15
"this is my",32,"first",10
"this is what",32,"we",12
"this is where",32,"i",13
"time and time",32,"again",13
"time for a",32,"new",10
"to add to",32,"the",9
"to all of",32,"us",9
"to do in",32,"the",8
"to find out",32,"the",11
"to hear about",32,"your",13
"to live in",32,"a",10
"to look like",32,"a",12
"to the final",32,"four",12
"to work with",32,"you",12
"to you and",32,"your",10
"trying to make",32,"it",14
"was lucky enough",32,"to",16
"way to do",32,"it",9
"we are looking",32,"forward",14
"we can do",32,"it",9
"what it would",32,"be",13
"when you get",32,"a",12
"will be interesting",32,"to",19
"will tell you",32,"that",13
"with family and",32,"friends",15
"would like to",32,"know",13
"you go to",32,"the",9
"you know i",32,"love",10
"you looking forward",32,"to",19
"you think you",32,"can",13
"you want to",32,"make",11
"youre going to",32,"have",14
"a certain amount",31,"of",16
"a great job",31,"of",11
"a great time",31,"and",12
"a pain in",31,"the",9
"a shout out",31,"to",11
"a week or",31,"two",9
"about a third",31,"of",13
"all i want",31,"is",10
"all the time",31,"but",12
"all the way",31,"from",11
"an hour or",31,"so",10
"and pepper to",31,"taste",13
"and this is",31,"the",11
"and would like",31,"to",14
"are the ones",31,"who",12
"are you doing",31,"to",13
"as good as",31,"it",10
"as part of",31,"an",10
"as well as",31,"in",10
"because of all",31,"the",14
"but i feel",31,"like",10
"but i think",31,"we",11
"by as much",31,"as",10
"calories g protein",31,"g",18
"decided to take",31,"a",15
"dont know what",31,"i",14
"end up with",31,"a",11
"feel like i",31,"have",11
"follow me please",31,"i",16
"for a while",31,"i",11
"for disease control",31,"and",19
"for more than",31,"two",13
"from the top",31,"of",12
"going to be",31,"my",11
"good to be",31,"back",10
"have a sense",31,"of",12
"have something to",31,"do",17
"have the courage",31,"to",16
"have to find",31,"a",12
"hope you all",31,"had",12
"how hard it",31,"is",11
"how to make",31,"a",11
"how was your",31,"day",12
"i also have",31,"a",11
"i am not",31,"the",8
"i am on",31,"the",7
"i cant believe",31,"it",14
"i don’t think",31,"i",13
"i dont like",31,"you",11
"i dont think",31,"that",12
"i feel like",31,"the",11
"i have a",31,"good",8
"i have the",31,"best",10
"i have to",31,"work",9
"i know i",31,"was",8
"i love you",31,"all",10
"i think you",31,"are",11
"i want them",31,"to",11
"i wasnt going",31,"to",13
"illinois incorporated in",31,"item",24
"im just going",31,"to",13
"im so excited",31,"for",13
"in part because",31,"of",15
"in the car",31,"and",10
"in the city",31,"and",11
"in the past",31,"but",11
"in the past",31,"years",11
"in the presence",31,"of",15
"in the second",31,"period",13
"is it possible",31,"to",14
"is off to",31,"a",9
"it would be",31,"so",11
"it would mean",31,"the",13
"ive been waiting",31,"for",16
"just a couple",31,"of",13
"just made my",31,"day",12
"just trying to",31,"get",14
"like the idea",31,"of",13
"looking forward to",31,"working",18
"love it when",31,"you",12
"made me think",31,"of",13
"made me want",31,"to",12
"my sister and",31,"i",13
"nice to have",31,"a",12
"not be allowed",31,"to",14
"not have to",31,"be",11
"of more than",31,"million",12
"of people who",31,"are",13
"of you who",31,"are",10
"off to a",31,"good",8
"on the big",31,"screen",10
"on the bright",31,"side",13
"on the right",31,"track",12
"on top of",31,"it",9
"one of a",31,"kind",8
"one of the",31,"last",10
"one of the",31,"other",10
"out how to",31,"get",10
"people in my",31,"life",12
"pleaded not guilty",31,"to",18
"please please follow",31,"me",20
"ready to go",31,"home",11
"said he had",31,"no",11
"said i dont",31,"think",11
"say i love",31,"you",10
"seven days a",31,"week",12
"so happy for",31,"you",12
"so if you",31,"are",9
"so it was",31,"a",9
"that he had",31,"been",11
"that i would",31,"have",12
"the context of",31,"the",14
"the corner of",31,"the",13
"the district of",31,"columbia",15
"the first part",31,"of",14
"the first time",31,"we",14
"the last five",31,"years",13
"the last thing",31,"i",14
"the next time",31,"i",13
"the oven to",31,"degrees",11
"the sound of",31,"the",12
"the university of",31,"california",17
"the way it",31,"was",10
"there should be",31,"a",15
"theres going to",31,"be",15
"think its going",31,"to",15
"think this is",31,"a",13
"this is where",31,"the",13
"this was going",31,"to",14
"to be there",31,"for",11
"to check out",31,"our",12
"to do the",31,"right",9
"to go through",31,"the",13
"to make sure",31,"they",12
"to reach out",31,"to",12
"to see if",31,"the",9
"to start the",31,"day",12
"to talk to",31,"him",10
"to the new",31,"york",10
"to think about",31,"the",14
"told me that",31,"he",12
"up to me",31,"and",8
"up to years",31,"in",11
"was great to",31,"see",12
"we all need",31,"to",11
"we just have",31,"to",12
"what are your",31,"plans",13
"what do you",31,"have",11
"when i first",31,"started",12
"when you want",31,"to",13
"who you are",31,"and",11
"will take care",31,"of",14
"you all had",31,"a",11
"you can see",31,"it",11
"you should be",31,"able",13
"a great time",30,"with",12
"a growing number",30,"of",16
"a lot of",30,"great",8
"a lot of",30,"times",8
"a part of",30,"me",9
"a picture of",30,"a",12
"a small group",30,"of",13
"about some of",30,"the",13
"about the future",30,"of",16
"about the size",30,"of",14
"all of the",30,"other",10
"am to pm",30,"saturday",8
"and a member",30,"of",12
"and i are",30,"going",9
"and i dont",30,"want",10
"and i was",30,"like",9
"and it makes",30,"me",12
"and let us",30,"know",10
"and looking forward",30,"to",19
"and that is",30,"why",11
"and this is",30,"a",11
"and you will",30,"be",12
"are a few",30,"of",9
"are you trying",30,"to",14
"as you can",30,"imagine",10
"at some point",30,"in",13
"be able to",30,"take",10
"be used as",30,"a",10
"but for the",30,"most",11
"but i think",30,"that",11
"by the time",30,"he",11
"come a long",30,"way",11
"considered one of",30,"the",17
"did i mention",30,"that",13
"do we have",30,"to",10
"do you think",30,"i",12
"does not mean",30,"that",13
"dont have to",30,"worry",12
"dont know how",30,"i",13
"far as i",30,"can",8
"feel like i",30,"am",11
"for me when",30,"i",11
"for the last",30,"few",12
"for the past",30,"few",12
"from the rest",30,"of",13
"get away with",30,"it",13
"get in touch",30,"with",12
"get the chance",30,"to",14
"going back to",30,"the",13
"gonna be a",30,"good",10
"had something to",30,"do",16
"have a blessed",30,"day",14
"have an opportunity",30,"to",19
"have been working",30,"on",17
"have one of",30,"those",11
"have to get",30,"up",11
"have to look",30,"at",12
"have to take",30,"a",12
"he said he",30,"had",10
"i also want",30,"to",11
"i always wanted",30,"to",15
"i am able",30,"to",9
"i am so",30,"sorry",7
"i can get",30,"a",9
"i can give",30,"you",10
"i did not",30,"have",9
"i do not",30,"like",8
"i dont think",30,"he",12
"i feel the",30,"same",10
"i have had",30,"a",10
"i have my",30,"own",9
"i have nothing",30,"to",14
"i hope you",30,"like",10
"i just had",30,"a",10
"i love my",30,"job",9
"i think i",30,"got",9
"i was ready",30,"to",11
"i was talking",30,"to",13
"if i can",30,"get",8
"if you have",30,"not",11
"if you think",30,"you",12
"if you wanted",30,"to",13
"im not sure",30,"how",11
"in a few",30,"minutes",8
"in an email",30,"to",11
"in any of",30,"the",9
"in federal court",30,"in",16
"in item b",30,"above",9
"in the area",30,"of",11
"in the corner",30,"of",13
"in the death",30,"of",12
"in the event",30,"of",12
"in the fact",30,"that",11
"in the fall",30,"of",11
"in the rest",30,"of",11
"in the same",30,"place",11
"in the words",30,"of",12
"in the world",30,"the",12
"is a great",30,"place",10
"is a very",30,"good",9
"is going to",30,"take",11
"is gonna be",30,"a",11
"is just one",30,"of",11
"is scheduled to",30,"be",15
"it might not",30,"be",12
"it sounds like",30,"a",14
"it was a",30,"pleasure",8
"item b above",30,"pp",12
"just a few",30,"of",10
"last couple of",30,"weeks",14
"let me know",30,"and",11
"like to be",30,"a",10
"looking forward to",30,"meeting",18
"lot of people",30,"are",13
"love to hear",30,"from",12
"me it was",30,"a",9
"more than any",30,"other",13
"most of them",30,"are",12
"news of the",30,"world",11
"number of people",30,"who",16
"of chicago chicago",30,"illinois",18
"of people in",30,"the",12
"of the holy",30,"spirit",11
"of the regular",30,"season",14
"of thousands of",30,"dollars",15
"on the bottom",30,"of",13
"one of our",30,"favorite",10
"one of the",30,"worlds",10
"out of the",30,"blue",10
"out of the",30,"game",10
"out of this",30,"world",11
"people are going",30,"to",16
"pretty much the",30,"same",15
"referred to as",30,"the",14
"right in the",30,"middle",12
"rt if you",30,"are",9
"s and early",30,"s",11
"should be on",30,"the",12
"since the beginning",30,"of",19
"so i can",30,"see",8
"so i thought",30,"i",12
"so much that",30,"i",12
"so to my",30,"new",8
"some of them",30,"are",12
"stay out of",30,"the",11
"tens of millions",30,"of",16
"thanks for spreading",30,"the",20
"that he was",30,"a",11
"that is what",30,"i",12
"that it is",30,"the",10
"that many of",30,"the",12
"that you have",30,"a",13
"the amount of",30,"money",13
"the centre of",30,"the",13
"the day after",30,"the",13
"the direction of",30,"the",16
"the first three",30,"months",15
"the house and",30,"senate",13
"the last time",30,"the",13
"the list goes",30,"on",13
"the other hand",30,"is",14
"the past five",30,"years",13
"the place to",30,"be",12
"the purpose of",30,"the",14
"the same amount",30,"of",15
"the season with",30,"a",15
"the top of",30,"a",10
"the way of",30,"the",10
"the weight of",30,"the",13
"the work of",30,"the",11
"there are more",30,"than",14
"there is nothing",30,"more",16
"there is still",30,"a",14
"thing in the",30,"morning",12
"thinking the same",30,"thing",17
"this is a",30,"big",9
"this is the",30,"one",11
"time to go",30,"to",10
"to all who",30,"came",10
"to be out",30,"of",9
"to be the",30,"case",9
"to come back",30,"and",12
"to come back",30,"to",12
"to give it",30,"to",10
"to give me",30,"a",10
"to go in",30,"the",8
"to go on",30,"the",8
"to have a",30,"great",9
"to keep an",30,"eye",10
"to make room",30,"for",12
"to point out",30,"that",12
"to see if",30,"you",9
"to stand up",30,"for",11
"to take a",30,"break",9
"to take a",30,"nap",9
"to the back",30,"of",11
"to the other",30,"side",12
"took the time",30,"to",13
"toward the end",30,"of",14
"trying to find",30,"the",14
"under the age",30,"of",13
"university of chicago",30,"chicago",21
"vice president of",30,"the",17
"want to do",30,"it",10
"want to know",30,"how",12
"want to see",30,"it",11
"was hit by",30,"a",10
"we are trying",30,"to",13
"we were in",30,"the",10
"we will have",30,"a",12
"what i love",30,"about",11
"what i was",30,"doing",10
"what is wrong",30,"with",13
"what should i",30,"do",13
"when was the",30,"last",12
"will be back",30,"in",12
"will have to",30,"wait",12
"with my best",30,"friend",12
"would be nice",30,"to",13
"would love to",30,"be",13
"you for your",30,"support",12
"you get the",30,"idea",11
"you have to",30,"say",11
"you know what",30,"that",13
"you never know",30,"what",14
"you so much",30,"i",11
"you thank you",30,"for",13
"a change in",29,"the",11
"a closer look",29,"at",13
"a good job",29,"of",10
"a lot better",29,"than",12
"a majority of",29,"the",13
"a percent increase",29,"in",18
"a sense of",29,"humor",10
"a special place",29,"in",15
"about the importance",29,"of",20
"after a long",29,"day",12
"all my new",29,"followers",10
"all of you",29,"who",10
"all the way",29,"back",11
"am so excited",29,"to",13
"an end to",29,"the",9
"and a pair",29,"of",10
"and by the",29,"time",10
"and there was",29,"no",13
"and would love",29,"to",14
"and you have",29,"a",12
"are the ones",29,"that",12
"are you looking",29,"for",15
"as a result",29,"the",11
"as soon as",29,"he",10
"at some of",29,"the",10
"at the moment",29,"i",13
"be able to",29,"help",10
"be found in",29,"the",11
"because i have",29,"a",14
"before i go",29,"to",11
"born and raised",29,"in",15
"but it can",29,"be",10
"but there was",29,"no",13
"comment on this",29,"post",15
"day at a",29,"time",8
"did not have",29,"the",12
"disease control and",29,"prevention",19
"do not need",29,"to",11
"everyone had a",29,"great",14
"for a number",29,"of",12
"for more information",29,"on",20
"for the fact",29,"that",12
"for the ff",29,"love",10
"for the last",29,"two",12
"from start to",29,"finish",13
"goes a long",29,"way",11
"going to be",29,"so",11
"happy cinco de",29,"mayo",14
"happy new year",29,"everyone",14
"has always been",29,"a",15
"has been a",29,"long",10
"have to do",29,"something",10
"have to do",29,"to",10
"he said i",29,"think",9
"he would like",29,"to",13
"home in the",29,"block",11
"i am a",29,"little",6
"i am about",29,"to",10
"i am sure",29,"that",9
"i can do",29,"is",8
"i can go",29,"to",8
"i dont like",29,"it",11
"i got to",29,"see",8
"i have been",29,"in",11
"i have no",29,"doubt",9
"i have to",29,"make",9
"i just saw",29,"a",10
"i just woke",29,"up",11
"i know a",29,"lot",8
"i love me",29,"some",9
"i love you",29,"more",10
"i may not",29,"be",9
"i think that",29,"i",12
"i think there",29,"is",13
"i think we",29,"have",10
"i thought to",29,"myself",12
"i used to",29,"know",9
"i was in",29,"my",8
"i wish it",29,"was",9
"i wish there",29,"was",12
"if you were",29,"a",11
"if youre in",29,"the",11
"in a row",29,"and",8
"in spite of",29,"the",11
"in the first",29,"period",12
"in the ncaa",29,"tournament",11
"is a good",29,"idea",9
"is such a",29,"great",9
"is that there",29,"is",13
"is the same",29,"as",11
"it was fun",29,"to",10
"it was just",29,"the",11
"it was like",29,"a",11
"it was my",29,"first",9
"its good to",29,"be",11
"ive been working",29,"on",16
"just got out",29,"of",12
"keep your head",29,"up",14
"know a lot",29,"of",10
"last day of",29,"the",11
"last night it",29,"was",13
"like to have",29,"a",12
"make it easier",29,"to",14
"make me feel",29,"better",12
"make me want",29,"to",12
"man and a",29,"woman",9
"mg cholesterol mg",29,"sodium",17
"need to catch",29,"up",13
"need to get",29,"my",11
"no matter what",29,"i",14
"not the same",29,"as",12
"of course it",29,"is",12
"of new york",29,"city",11
"of the first",29,"round",12
"of the time",29,"and",11
"of the year",29,"i",11
"on either side",29,"of",14
"on the hunt",29,"for",11
"one of the",29,"men",10
"out of the",29,"box",10
"out of touch",29,"with",12
"over the last",29,"years",13
"over the next",29,"two",13
"passes for yards",29,"and",16
"people who want",29,"to",15
"said it was",29,"the",11
"senior vice president",29,"of",21
"sense of the",29,"word",12
"sent you an",29,"email",11
"smile on my",29,"face",11
"so i dont",29,"have",9
"sometimes i wish",29,"i",16
"still trying to",29,"figure",15
"than half of",29,"the",12
"that being said",29,"i",15
"that has to",29,"be",11
"that he is",29,"a",10
"that used to",29,"be",12
"the attention of",29,"the",16
"the best team",29,"in",13
"the center of",29,"a",13
"the end of",29,"april",10
"the end of",29,"may",10
"the heat of",29,"the",11
"the idea of",29,"the",11
"the idea that",29,"the",13
"the last week",29,"of",13
"the news of",29,"the",11
"the next day",29,"and",12
"the only one",29,"i",12
"the point of",29,"the",12
"the st louis",29,"county",12
"the success of",29,"the",14
"the university of",29,"oregon",17
"there can be",29,"no",12
"there is a",29,"new",10
"there is no",29,"one",11
"there’s a lot",29,"of",13
"this time last",29,"year",14
"to a good",29,"start",9
"to come in",29,"and",10
"to ensure that",29,"the",14
"to find a",29,"new",9
"to get me",29,"to",9
"to get off",29,"the",10
"to go ahead",29,"and",11
"to make sure",29,"it",12
"to pick up",29,"my",10
"to prepare for",29,"the",14
"to spread the",29,"word",13
"to take a",29,"look",9
"to tell you",29,"about",11
"to you as",29,"well",9
"try to make",29,"it",11
"wanted to make",29,"sure",14
"was not going",29,"to",13
"we have to",29,"get",10
"we want to",29,"know",10
"we were trying",29,"to",14
"what im talking",29,"about",15
"what the fuck",29,"is",13
"when you think",29,"of",14
"with a pair",29,"of",11
"won’t be able",29,"to",13
"would have been",29,"the",15
"would love to",29,"know",13
"you can see",29,"that",11
"you know that",29,"i",13
"you want to",29,"have",11
"a few of",28,"them",8
"a good day",28,"for",10
"a lot of",28,"new",8
"a spot in",28,"the",9
"a year ago",28,"the",10
"a yearold resident",28,"of",18
"all of this",28,"is",11
"and bring to",28,"a",12
"and i hope",28,"to",10
"and it is",28,"not",9
"and that he",28,"was",11
"and that is",28,"what",11
"and you can",28,"see",11
"are going to",28,"make",12
"as soon as",28,"you",10
"as well as",28,"other",10
"at first i",28,"thought",10
"be able to",28,"use",10
"be the death",28,"of",12
"be the first",28,"time",12
"be the only",28,"one",11
"been able to",28,"get",12
"can you please",28,"follow",14
"cant wait for",28,"you",13
"case western reserve",28,"university",20
"cholesterol mg sodium",28,"g",21
"coach of the",28,"year",12
"come to the",28,"conclusion",11
"do you think",28,"that",12
"doing a great",28,"job",13
"doing a lot",28,"of",11
"don’t want to",28,"be",13
"dont think i",28,"can",12
"doors open at",28,"pm",13
"even though it",28,"is",14
"every one of",28,"you",12
"executive vice president",28,"of",24
"follow me back",28,"please",14
"for over a",28,"year",10
"for stopping by",28,"and",15
"for taking the",28,"time",14
"for the new",28,"york",11
"for the record",28,"i",14
"get my hands",28,"on",12
"get the job",28,"done",11
"go to the",28,"beach",9
"going on in",28,"my",11
"had to deal",28,"with",11
"had to do",28,"was",9
"has the right",28,"to",13
"has to be",28,"done",9
"have anything to",28,"do",16
"have the power",28,"to",14
"have to do",28,"that",10
"have to go",28,"through",10
"have to think",28,"about",13
"he said he",28,"would",10
"he was on",28,"the",9
"hope you like",28,"it",13
"how long have",28,"you",13
"how much of",28,"a",11
"i am pretty",28,"sure",11
"i am talking",28,"about",12
"i didnt get",28,"to",11
"i dont care",28,"about",11
"i dont like",28,"the",11
"i go back",28,"to",9
"i have not",28,"been",10
"i hope that",28,"you",11
"i love love",28,"love",11
"i miss you",28,"so",10
"i must say",28,"that",10
"i really dont",28,"know",13
"i remember when",28,"i",15
"i still cant",28,"believe",12
"i still need",28,"to",12
"i told her",28,"i",10
"i want to",28,"give",9
"i want to",28,"share",9
"i wanted to",28,"go",11
"i will give",28,"you",11
"i will say",28,"that",10
"i would have",28,"liked",12
"if you really",28,"want",13
"ill check it",28,"out",12
"im a fan",28,"of",8
"in a way",28,"i",8
"in case you",28,"were",11
"in game of",28,"the",10
"in search of",28,"a",12
"in st louis",28,"county",11
"in the end",28,"it",10
"in the meantime",28,"i",15
"in the next",28,"couple",11
"in the past",28,"the",11
"in the world",28,"but",12
"is an example",28,"of",13
"is going to",28,"make",11
"is good for",28,"the",11
"is looking forward",28,"to",18
"is more than",28,"just",12
"is said to",28,"be",10
"is the one",28,"who",10
"it looks like",28,"i",13
"it means to",28,"be",11
"it to be",28,"a",8
"it was a",28,"long",8
"it was not",28,"a",10
"its a lot",28,"of",9
"just a few",28,"minutes",10
"la la la",28,"la",8
"last time i",28,"saw",11
"like the rest",28,"of",13
"like us on",28,"facebook",10
"look in the",28,"mirror",11
"lot of work",28,"to",11
"love to hear",28,"your",12
"may the fourth",28,"be",14
"more than anything",28,"else",18
"need to figure",28,"out",14
"need to get",28,"the",11
"no idea how",28,"to",11
"not going to",28,"happen",12
"not much of",28,"a",11
"not part of",28,"the",11
"not the first",28,"time",13
"not want to",28,"be",11
"now i have",28,"a",10
"now i want",28,"to",10
"of being able",28,"to",13
"of the day",28,"and",10
