"string","num","next_word","nchar"
"of the",36,"nba",6
"of the",36,"place",6
"of the",36,"red",6
"of the",36,"western",6
"of what",36,"a",7
"of you",36,"may",6
"off on",36,"a",6
"on a",36,"good",4
"on a",36,"more",4
"on a",36,"scale",4
"on in",36,"a",5
"on its",36,"website",6
"on the",36,"bright",6
"on track",36,"to",8
"one and",36,"i",7
"one from",36,"the",8
"one has",36,"to",7
"one of",36,"which",6
"or all",36,"of",6
"or one",36,"of",6
"or was",36,"it",6
"our ability",36,"to",11
"out in",36,"my",6
"out what",36,"the",8
"over my",36,"head",7
"parks and",36,"recreation",9
"part is",36,"that",7
"party in",36,"the",8
"past four",36,"years",9
"people who",36,"will",10
"perfect for",36,"a",11
"picture of",36,"a",10
"place for",36,"a",9
"please email",36,"me",12
"praying for",36,"you",11
"proud of",36,"myself",8
"read this",36,"book",9
"really know",36,"what",11
"regardless of",36,"what",13
"remove from",36,"heat",11
"respect for",36,"the",11
"right now",36,"if",9
"said during",36,"a",11
"said the",36,"team",8
"said we",36,"were",7
"see how",36,"they",7
"send them",36,"to",9
"served on",36,"the",9
"set up",36,"by",6
"set up",36,"to",6
"seven years",36,"ago",11
"she is",36,"still",6
"signed up",36,"to",9
"since i",36,"started",7
"so am",36,"i",5
"so are",36,"you",6
"so its",36,"a",6
"so that",36,"means",7
"so there",36,"was",8
"so they",36,"are",7
"so to",36,"the",5
"so what",36,"if",7
"some of",36,"whom",7
"someone who",36,"can",11
"something a",36,"little",11
"something to",36,"say",12
"sort of",36,"like",7
"sound of",36,"the",8
"spoke to",36,"the",8
"standing on",36,"the",11
"starts with",36,"a",11
"subject to",36,"the",10
"such an",36,"awesome",7
"sure how",36,"i",8
"sure it",36,"will",7
"take up",36,"the",7
"taking over",36,"the",11
"talk to",36,"her",7
"than half",36,"the",9
"than last",36,"year",9
"than the",36,"last",8
"that as",36,"the",7
"that can",36,"help",8
"that can",36,"make",8
"that god",36,"has",8
"that happened",36,"to",13
"that i’m",36,"not",8
"that make",36,"up",9
"that one",36,"person",8
"that said",36,"i",9
"that the",36,"whole",8
"that to",36,"me",7
"that will",36,"not",9
"thats the",36,"case",9
"thats where",36,"i",11
"thats why",36,"the",9
"the appearance",36,"of",14
"the case",36,"was",8
"the characters",36,"are",14
"the city",36,"but",8
"the collapse",36,"of",12
"the content",36,"of",11
"the door",36,"open",8
"the end",36,"is",7
"the film",36,"was",8
"the final",36,"minutes",9
"the game",36,"for",8
"the government",36,"of",14
"the group",36,"has",9
"the hang",36,"of",8
"the home",36,"and",8
"the house",36,"but",9
"the job",36,"market",7
"the kids",36,"were",8
"the language",36,"of",12
"the las",36,"vegas",7
"the last",36,"weeks",8
"the lookout",36,"for",11
"the love",36,"and",8
"the minds",36,"of",9
"the money",36,"is",9
"the most",36,"difficult",8
"the most",36,"in",8
"the next",36,"months",8
"the pace",36,"of",8
"the perfect",36,"time",11
"the power",36,"play",9
"the right",36,"and",9
"the rule",36,"of",8
"the same",36,"old",8
"the same",36,"page",8
"the same",36,"room",8
"the season",36,"to",10
"the secretary",36,"of",13
"the show",36,"in",8
"the story",36,"the",9
"the things",36,"he",10
"the twin",36,"cities",8
"the view",36,"of",8
"the week",36,"before",8
"the year",36,"but",8
"the years",36,"i",9
"their children",36,"to",14
"them all",36,"the",8
"them and",36,"their",8
"them to",36,"get",7
"then i",36,"can",6
"there as",36,"well",8
"there was",36,"only",9
"there were",36,"so",10
"there wont",36,"be",10
"these are",36,"not",9
"they are",36,"trying",8
"they came",36,"to",9
"they don’t",36,"have",10
"they made",36,"a",9
"they went",36,"to",9
"think i",36,"got",7
"thinking of",36,"you",11
"this is",36,"probably",7
"this weekend",36,"the",12
"this whole",36,"thing",10
"thought she",36,"was",11
"thought to",36,"myself",10
"three years",36,"of",11
"through the",36,"air",11
"time this",36,"year",9
"time you",36,"have",8
"to add",36,"the",6
"to be",36,"but",5
"to be",36,"of",5
"to become",36,"more",9
"to choose",36,"a",9
"to come",36,"i",7
"to do",36,"today",5
"to eat",36,"the",6
"to get",36,"down",6
"to get",36,"things",6
"to kick",36,"off",7
"to kill",36,"a",7
"to live",36,"by",7
"to live",36,"up",7
"to move",36,"into",7
"to pass",36,"a",7
"to percent",36,"in",10
"to preserve",36,"the",11
"to prove",36,"it",8
"to say",36,"but",6
"to see",36,"everyone",6
"to show",36,"them",7
"to sleep",36,"and",8
"to stop",36,"it",7
"to take",36,"him",7
"to take",36,"to",7
"to tell",36,"a",7
"to the",36,"court",6
"to the",36,"middle",6
"to the",36,"st",6
"to the",36,"studio",6
"to the",36,"super",6
"to them",36,"the",7
"to understand",36,"what",13
"to what",36,"we",7
"to write",36,"it",8
"to write",36,"this",8
"today but",36,"i",9
"today i",36,"love",7
"today i",36,"think",7
"trying to",36,"save",9
"tuned for",36,"more",9
"turned on",36,"the",9
"turns into",36,"a",10
"two weeks",36,"and",9
"two years",36,"after",9
"university of",36,"oregon",13
"until i",36,"get",7
"until the",36,"last",9
"up for",36,"my",6
"up there",36,"with",8
"us we",36,"are",5
"very well",36,"and",9
"waiting in",36,"line",10
"wake me",36,"up",7
"waking up",36,"to",9
"walk away",36,"from",9
"want her",36,"to",8
"want to",36,"bring",7
"want to",36,"check",7
"want to",36,"think",7
"wanted him",36,"to",10
"wanted them",36,"to",11
"wanted to",36,"play",9
"was a",36,"child",5
"was actually",36,"a",12
"was allowed",36,"to",11
"was to",36,"get",6
"way i",36,"am",5
"way of",36,"the",6
"ways to",36,"get",7
"we are",36,"also",6
"we are",36,"trying",6
"we can",36,"take",6
"we got",36,"back",6
"we really",36,"appreciate",9
"we saw",36,"the",6
"we were",36,"to",7
"were looking",36,"at",12
"were so",36,"many",7
"what im",36,"saying",7
"what makes",36,"me",10
"what needs",36,"to",10
"what other",36,"people",10
"what’s going",36,"on",12
"whats going",36,"to",11
"when did",36,"you",8
"when they",36,"see",9
"where the",36,"hell",9
"which is",36,"to",8
"why do",36,"they",6
"why it",36,"is",6
"will be",36,"fun",7
"will be",36,"great",7
"will be",36,"some",7
"will become",36,"the",11
"will include",36,"a",12
"will see",36,"the",8
"with a",36,"long",6
"with the",36,"boys",8
"with us",36,"i",7
"with your",36,"family",9
"work hard",36,"to",9
"worked in",36,"the",9
"works as",36,"a",8
"world war",36,"i",9
"would be",36,"cool",8
"would try",36,"to",9
"year as",36,"a",7
"years ago",36,"he",9
"years ago",36,"with",9
"years on",36,"the",8
"yesterday i",36,"was",11
"york and",36,"new",8
"you are",36,"ready",7
"you begin",36,"to",9
"you can",36,"easily",7
"you could",36,"win",9
"you did",36,"not",7
"you had",36,"the",7
"you i",36,"cant",5
"you just",36,"dont",8
"you know",36,"they",8
"you ready",36,"to",9
"you think",36,"im",9
"you who",36,"are",7
"your eyes",36,"and",9
"your head",36,"up",9
"a big",35,"way",5
"a few",35,"good",5
"a good",35,"guy",6
"a guy",35,"like",5
"a much",35,"needed",6
"a playoff",35,"game",9
"a reminder",35,"that",10
"a reputation",35,"for",12
"a sea",35,"of",5
"a shame",35,"that",7
"a small",35,"group",7
"a statement",35,"the",11
"a student",35,"at",9
"a year",35,"now",6
"about it",35,"so",8
"according to",35,"police",12
"actually have",35,"a",13
"ago and",35,"i",7
"all the",35,"right",7
"allowed him",35,"to",11
"am i",35,"still",4
"am on",35,"a",5
"amen to",35,"that",7
"an answer",35,"to",9
"an attack",35,"on",9
"an extension",35,"of",12
"an issue",35,"that",8
"and according",35,"to",13
"and bring",35,"to",9
"and i",35,"wont",5
"and instead",35,"of",11
"and it",35,"may",6
"and not",35,"be",7
"and not",35,"in",7
"and pepper",35,"to",10
"and saw",35,"the",7
"and several",35,"other",11
"and since",35,"i",9
"and the",35,"power",7
"and then",35,"when",8
"and they",35,"would",8
"and waiting",35,"for",11
"answer to",35,"that",9
"appear on",35,"the",9
"are free",35,"to",8
"are not",35,"as",7
"are sure",35,"to",8
"are times",35,"when",9
"as great",35,"as",8
"as possible",35,"to",11
"as well",35,"in",7
"as well",35,"we",7
"as you",35,"want",6
"as you",35,"would",6
"ask for",35,"the",7
"ask me",35,"to",6
"at about",35,"am",8
"at my",35,"desk",5
"at pm",35,"i",5
"at the",35,"party",6
"away for",35,"a",8
"back on",35,"my",7
"be prepared",35,"for",11
"be working",35,"with",10
"because i",35,"like",9
"been a",35,"very",6
"been the",35,"best",8
"being said",35,"i",10
"both of",35,"those",7
"built on",35,"the",8
"but all",35,"of",7
"but do",35,"not",6
"but let",35,"me",7
"but that",35,"he",8
"but that’s",35,"not",10
"but the",35,"only",7
"but then",35,"the",8
"by all",35,"means",6
"call for",35,"a",8
"called to",35,"the",9
"came to",35,"my",7
"can be",35,"no",6
"can come",35,"up",8
"cant get",35,"a",8
"case for",35,"the",8
"caught my",35,"eye",9
"chance to",35,"play",9
"close your",35,"eyes",10
"come from",35,"a",9
"complete with",35,"a",13
"contribution to",35,"the",15
"could make",35,"a",10
"couple weeks",35,"ago",12
"day i",35,"dont",5
"day i",35,"think",5
"day thank",35,"you",9
"days in",35,"a",7
"decide whether",35,"to",14
"department of",35,"environmental",13
"direction of",35,"the",12
"do for",35,"you",6
"do is",35,"to",5
"do that",35,"the",7
"do they",35,"have",7
"do you",35,"believe",6
"do you",35,"wanna",6
"doesnt make",35,"sense",11
"don’t think",35,"i",11
"dont have",35,"that",9
"dont know",35,"but",9
"dont really",35,"care",11
"dont think",35,"we",10
"down and",35,"the",8
"each other",35,"to",10
"easy to",35,"see",7
"even better",35,"than",11
"even more",35,"so",9
"event will",35,"be",10
"example of",35,"what",10
"fact of",35,"the",7
"family and",35,"the",10
"far too",35,"much",7
"few days",35,"i",8
"first time",35,"ever",10
"five years",35,"in",10
"follow my",35,"new",9
"for a",35,"family",5
"for dinner",35,"and",10
"for disease",35,"control",11
"for everyone",35,"to",12
"for me",35,"if",6
"for one",35,"more",7
"for some",35,"people",8
"for spring",35,"break",10
"for that",35,"one",8
"for the",35,"follows",7
"for the",35,"holiday",7
"for the",35,"invite",7
"for two",35,"hours",7
"for winning",35,"the",11
"for you",35,"if",7
"for you",35,"in",7
"four years",35,"in",10
"fourth of",35,"july",9
"friday at",35,"the",9
"friday night",35,"at",12
"from the",35,"ground",8
"from the",35,"previous",8
"from the",35,"right",8
"from those",35,"who",10
"get some",35,"more",8
"get some",35,"of",8
"getting into",35,"the",12
"give me",35,"some",7
"go of",35,"the",5
"go wrong",35,"with",8
"goes on",35,"and",7
"going to",35,"continue",8
"golden gate",35,"bridge",11
"good luck",35,"i",9
"good morning",35,"and",12
"great thing",35,"about",11
"guy on",35,"the",6
"had all",35,"the",7
"had already",35,"been",11
"happy st",35,"patricks",8
"happy to",35,"hear",8
"hard at",35,"work",7
"has been",35,"at",8
"have never",35,"had",10
"have no",35,"doubt",7
"have to",35,"talk",7
"he could",35,"do",8
"he died",35,"in",7
"he had",35,"just",6
"he has",35,"an",6
"he is",35,"one",5
"he made",35,"it",7
"he said",35,"im",7
"he said",35,"is",7
"he said",35,"with",7
"he was",35,"right",6
"head over",35,"to",9
"help from",35,"the",9
"hes one",35,"of",7
"hey are",35,"you",7
"high school",35,"the",11
"him so",35,"much",6
"home with",35,"the",9
"hope that",35,"the",9
"hope we",35,"can",7
"how long",35,"have",8
"how old",35,"are",7
"i always",35,"get",8
"i am",35,"afraid",4
"i am",35,"all",4
"i asked",35,"if",7
"i decided",35,"i",9
"i did",35,"some",5
"i don’t",35,"believe",7
"i dont",35,"trust",6
"i find",35,"this",6
"i get",35,"off",5
"i got",35,"back",5
"i got",35,"on",5
"i got",35,"that",5
"i have",35,"met",6
"i hear",35,"ya",6
"i just",35,"bought",6
"i know",35,"for",6
"i loved",35,"that",7
"i might",35,"as",7
"i think",35,"theyre",7
"i wanna",35,"get",7
"i was",35,"all",5
"i was",35,"waiting",5
"i would",35,"share",7
"if one",35,"of",6
"if they",35,"did",7
"if you",35,"prefer",6
"im one",35,"of",6
"im sick",35,"of",7
"im sorry",35,"to",8
"image of",35,"a",8
"in a",35,"phone",4
"in any",35,"other",6
"in april",35,"the",8
"in bed",35,"with",6
"in contrast",35,"to",11
"in control",35,"of",10
"in he",35,"said",5
"in his",35,"eyes",6
"in his",35,"right",6
"in line",35,"to",7
"in love",35,"and",7
"in march",35,"the",8
"in most",35,"of",7
"in my",35,"experience",5
"in recent",35,"days",9
"in the",35,"bedroom",6
"in the",35,"blank",6
"in the",35,"budget",6
"in the",35,"chest",6
"in the",35,"mid",6
"in the",35,"pan",6
"in the",35,"postseason",6
"in the",35,"press",6
"in the",35,"rd",6
"in the",35,"river",6
"in the",35,"running",6
"in your",35,"mind",7
"into the",35,"season",8
"is a",35,"powerful",4
"is a",35,"whole",4
"is best",35,"for",7
"is coming",35,"back",9
"is free",35,"to",7
"is how",35,"you",6
"is it",35,"weird",5
"is much",35,"better",7
"is my",35,"birthday",5
"is not",35,"one",6
"is not",35,"something",6
"is over",35,"and",7
"is the",35,"question",6
"is there",35,"anything",8
"it can",35,"also",6
"it every",35,"day",8
"it from",35,"a",7
"it i",35,"like",4
"it is",35,"almost",5
"it is",35,"unclear",5
"it seems",35,"as",8
"it starts",35,"with",9
"it took",35,"to",7
"it was",35,"our",6
"it’s important",35,"to",14
"it’s not",35,"that",8
"its a",35,"shame",5
"its good",35,"for",8
"its only",35,"a",8
"its too",35,"early",7
"ive been",35,"looking",8
"ive never",35,"heard",9
"job on",35,"the",6
"just about",35,"the",10
"just dont",35,"have",9
"just on",35,"the",7
"just percent",35,"of",12
"know i",35,"just",6
"know who",35,"i",8
"know you",35,"were",8
"last month",35,"that",10
"last week",35,"we",9
"last year",35,"after",9
"learn a",35,"lot",7
"left and",35,"right",8
"left over",35,"from",9
"left with",35,"a",9
"let him",35,"know",7
"let you",35,"go",7
"letting me",35,"know",10
"level mp",35,"cost",8
"level of",35,"the",8
"life i",35,"am",6
"life is",35,"not",7
"like a",35,"real",6
"like an",35,"old",7
"like i",35,"can",6
"like i",35,"dont",6
"like i",35,"should",6
"like it",35,"and",7
"like the",35,"first",8
"listed on",35,"the",9
"look at",35,"your",7
"look to",35,"the",7
"looking for",35,"more",11
"los angeles",35,"lakers",11
"lot better",35,"than",10
"lot of",35,"other",6
"love in",35,"the",7
"love it",35,"the",7
"lying on",35,"the",8
"madison square",35,"garden",14
"makes a",35,"great",7
"many ways",35,"to",9
"masters degree",35,"in",14
"me and",35,"ill",6
"me back",35,"i",7
"me he",35,"said",5
"me he",35,"was",5
"mean a",35,"lot",6
"mean so",35,"much",7
"met with",35,"a",8
"monday through",35,"friday",14
"more like",35,"the",9
"more than",35,"what",9
"my dear",35,"friend",7
"my family",35,"is",9
"my life",35,"has",7
"my mom",35,"was",6
"my own",35,"life",6
"need to",35,"use",7
"never been",35,"so",10
"never too",35,"late",9
"never would",35,"have",11
"new generation",35,"of",14
"new jersey",35,"state",10
"new years",35,"day",9
"next to",35,"my",7
"no but",35,"i",6
"no problem",35,"with",10
"no thank",35,"you",8
"not aware",35,"of",9
"not know",35,"that",8
"not too",35,"bad",7
"not used",35,"to",8
"now all",35,"i",7
"now and",35,"again",7
"now have",35,"to",8
"now i",35,"will",5
"now off",35,"to",7
"now we",35,"can",6
"of a",35,"book",4
"of course",35,"its",9
"of from",35,"the",7
"of last",35,"years",7
"of most",35,"of",7
"of people",35,"to",9
"of the",35,"council",6
"of the",35,"draft",6
"of the",35,"ingredients",6
"of the",35,"picture",6
"of the",35,"republican",6
"of the",35,"sea",6
"of the",35,"seven",6
"of the",35,"wall",6
"of time",35,"in",7
"office and",35,"the",10
"on a",35,"small",4
"on christmas",35,"day",12
"on his",35,"right",6
"on i",35,"was",4
"on march",35,"th",8
"on one",35,"hand",6
"on so",35,"many",5
"on the",35,"bill",6
"on the",35,"game",6
"on the",35,"red",6
"on this",35,"planet",7
"on wednesday",35,"and",12
"one day",35,"at",7
"only a",35,"small",6
"open at",35,"pm",7
"out of",35,"all",6
"out to",35,"get",6
"people to",35,"follow",9
"phase of",35,"the",8
"posted on",35,"the",9
"price of",35,"the",8
"produced by",35,"the",11
"putting together",35,"a",16
"qualify for",35,"the",11
"ready for",35,"work",9
"realize that",35,"i",12
"really care",35,"about",11
"really excited",35,"to",14
"reminded me",35,"that",11
"rest of",35,"our",7
"rest of",35,"their",7
"returns to",35,"the",10
"right now",35,"you",9
"rise to",35,"the",7
"room for",35,"a",8
"rt i",35,"have",4
"said it",35,"had",7
"said some",35,"of",9
"said the",35,"us",8
"said to",35,"the",7
"san diego",35,"and",9
"say that",35,"this",8
"say that",35,"you",8
"says he",35,"was",7
"says that",35,"the",9
"see how",35,"many",7
"see the",35,"movie",7
"send an",35,"email",7
"set aside",35,"for",9
"she could",35,"not",9
"shes going",35,"to",10
"show on",35,"the",7
"show up",35,"to",7
"side of",35,"a",7
"sister and",35,"i",10
"so as",35,"not",5
"so glad",35,"that",7
"so i",35,"need",4
"so ill",35,"be",6
"so sorry",35,"for",8
"so we",35,"were",5
"some in",35,"the",7
"something wrong",35,"with",15
"sorry about",35,"the",11
"sorry but",35,"i",9
"sorry i",35,"didnt",7
"sounds like",35,"you",11
"spent the",35,"day",9
"st louis",35,"the",8
"stake in",35,"the",8
"started in",35,"the",10
"starting a",35,"new",10
"stay in",35,"touch",7
"such as",35,"this",7
"sure what",35,"to",9
"taking place",35,"in",12
"tell you",35,"all",8
"than ever",35,"before",9
"than i",35,"did",6
"than i",35,"expected",6
"thank goodness",35,"for",14
"thanks for",35,"visiting",10
"that i",35,"wouldnt",6
"that make",35,"it",9
"that many",35,"people",9
"that much",35,"of",9
"that the",35,"federal",8
"that the",35,"most",8
"that you",35,"get",8
"thats the",35,"best",9
"thats what",35,"they",10
"the ball",35,"to",8
"the big",35,"day",7
"the chance",35,"of",10
"the cleveland",35,"clinic",13
"the company",35,"will",11
"the deaths",35,"of",10
"the ends",35,"of",8
"the face",35,"and",8
"the floor",35,"of",9
"the focus",35,"of",9
"the following",35,"day",13
"the former",35,"massachusetts",10
"the foundation",35,"of",14
"the front",35,"and",9
"the gym",35,"and",7
"the hospital",35,"for",12
"the house",35,"with",9
"the legislature",35,"to",15
"the making",35,"of",10
"the master",35,"of",10
"the moment",35,"when",10
"the nasdaq",35,"composite",10
"the odds",35,"of",8
"the one",35,"on",7
"the pan",35,"and",7
"the past",35,"month",8
"the past",35,"the",8
"the performance",35,"of",15
"the perspective",35,"of",15
"the prime",35,"minister",9
"the river",35,"and",9
"the salvation",35,"army",13
"the situation",35,"is",13
"the south",35,"side",9
"the star",35,"of",8
"the state",35,"board",9
"the state",35,"police",9
"the thing",35,"about",9
"the third",35,"inning",9
"the trees",35,"and",9
"the us",35,"has",6
"the victim",35,"of",10
"the way",35,"out",7
"the wind",35,"and",8
"the worst",35,"in",9
"their own",35,"way",9
"them i",35,"have",6
"them i",35,"was",6
"them so",35,"i",7
"there if",35,"you",8
"there is",35,"any",8
"these days",35,"and",10
"they are",35,"i",8
"they make",35,"a",9
"they said",35,"the",9
"they told",35,"me",9
"thing as",35,"a",8
"think i",35,"may",7
"think that",35,"they",10
"this morning",35,"on",12
"this past",35,"year",9
"this show",35,"is",9
"this side",35,"of",9
"this week",35,"as",9
"this week",35,"it",9
"this weeks",35,"challenge",10
"three years",35,"later",11
"through the",35,"years",11
"time and",35,"effort",8
"time since",35,"the",10
"to a",35,"certain",4
"to adapt",35,"to",8
"to and",35,"the",6
"to appreciate",35,"the",13
"to avoid",35,"a",8
"to back",35,"up",7
"to be",35,"announced",5
"to be",35,"built",5
"to be",35,"fun",5
"to be",35,"had",5
"to be",35,"right",5
"to be",35,"to",5
"to compete",35,"in",10
"to do",35,"your",5
"to dress",35,"up",8
"to eat",35,"a",6
"to everyone",35,"that",11
"to fill",35,"out",7
"to get",35,"at",6
"to have",35,"had",7
"to him",35,"he",6
"to live",35,"a",7
"to look",35,"out",7
"to my",35,"life",5
"to pay",35,"to",6
"to play",35,"this",7
"to pray",35,"for",7
"to promote",35,"the",10
"to root",35,"for",7
"to say",35,"he",6
"to see",35,"people",6
"to see",35,"so",6
"to show",35,"me",7
"to solve",35,"the",8
"to the",35,"late",6
"to use",35,"his",6
"to washington",35,"dc",13
"to you",35,"is",6
"today is",35,"national",8
"told me",35,"she",7
"too much",35,"on",8
"top of",35,"it",6
"turned to",35,"the",9
"two days",35,"later",8
"two in",35,"the",6
"under the",35,"name",9
"up over",35,"the",7
"up with",35,"her",7
"up with",35,"something",7
"us as",35,"a",5
"us it",35,"was",5
"us when",35,"we",7
"used to",35,"work",7
"very much",35,"for",9
"wanted to",35,"keep",9
"was for",35,"the",7
"was given",35,"to",9
"was struck",35,"by",10
"was surprised",35,"to",13
"was that",35,"it",8
"was years",35,"ago",9
"was your",35,"favorite",8
"way home",35,"from",8
"way to",35,"find",6
"we found",35,"a",8
"we left",35,"the",7
"we will",35,"continue",7
"week i",35,"have",6
"welcome to",35,"my",10
"went to",35,"school",7
"west th",35,"street",7
"what do",35,"they",7
"what does",35,"the",9
"what happens",35,"if",12
"what he",35,"wants",7
"what is",35,"in",7
"what they",35,"did",9
"what will",35,"you",9
"what you",35,"did",8
"when i",35,"try",6
"when no",35,"one",7
"when was",35,"the",8
"when we",35,"do",7
"where to",35,"start",8
"whether they",35,"are",12
"which he",35,"said",8
"which is",35,"one",8
"while the",35,"other",9
"while waiting",35,"for",13
"who had",35,"to",7
"who is",35,"this",6
"why are",35,"they",7
"will all",35,"be",8
"will always",35,"love",11
"will be",35,"featured",7
"will be",35,"making",7
"will host",35,"a",9
"will look",35,"like",9
"will not",35,"only",8
"wish i",35,"were",6
"with a",35,"full",6
"with other",35,"people",10
"with the",35,"law",8
"with you",35,"today",8
"with your",35,"friends",9
"wonder what",35,"the",11
"would come",35,"to",10
"would continue",35,"to",14
"would you",35,"want",9
"wrong with",35,"me",10
"yeah i",35,"think",6
"years at",35,"the",8
"years since",35,"i",11
"yes they",35,"are",8
"you all",35,"had",7
"you are",35,"awesome",7
"you can",35,"and",7
"you can",35,"feel",7
"you could",35,"get",9
"you did",35,"you",7
"you do",35,"and",6
"you don’t",35,"need",9
"you feel",35,"the",8
"you have",35,"for",8
"you havent",35,"already",10
"you in",35,"your",6
"you need",35,"me",8
"you on",35,"that",6
"you only",35,"have",8
"you out",35,"of",7
"you to",35,"see",6
"you were",35,"going",8
"you what",35,"i",8
"your family",35,"and",11
"a bit",34,"about",5
"a bit",34,"on",5
"a few",34,"blocks",5
"a few",34,"moments",5
"a flurry",34,"of",8
"a heck",34,"of",6
"a job",34,"at",5
"a long",34,"shot",6
"a new",34,"year",5
"a person",34,"can",8
"a person",34,"with",8
"a phone",34,"interview",7
"a stack",34,"of",7
"a super",34,"bowl",7
"a very",34,"interesting",6
"a whole",34,"different",7
"a young",34,"boy",7
"a young",34,"girl",7
"a yr",34,"old",4
"ability to",34,"make",10
"able to",34,"run",7
"about getting",34,"a",13
"about how",34,"he",9
"afraid of",34,"the",9
"after all",34,"this",9
"all but",34,"one",7
"all the",34,"work",7
"along with",34,"his",10
"always have",34,"to",11
"among the",34,"first",9
"an attorney",34,"for",11
"an awful",34,"lot",8
"an element",34,"of",10
"and a",34,"nice",5
"and a",34,"whole",5
"and at",34,"times",6
"and be",34,"able",6
"and cook",34,"for",8
"and do",34,"what",6
"and failed",34,"to",10
"and i",34,"both",5
"and i",34,"miss",5
"and if",34,"youre",6
"and keep",34,"the",8
"and must",34,"be",8
"and raised",34,"in",10
"and st",34,"louis",6
"and the",34,"end",7
"and the",34,"reason",7
"and to",34,"see",6
"and you",34,"don’t",7
"and youll",34,"be",9
"any type",34,"of",8
"anyone know",34,"of",11
"anything at",34,"all",11
"appeal to",34,"the",9
"april at",34,"the",8
"are asked",34,"to",9
"are doing",34,"it",9
"are going",34,"through",9
"are here",34,"to",8
"are set",34,"to",7
"around in",34,"a",9
"around in",34,"my",9
"as a",34,"teacher",4
"as low",34,"as",6
"as we",34,"do",5
"as well",34,"so",7
"at least",34,"that",8
"at th",34,"and",5
"at the",34,"annual",6
"at the",34,"helm",6
"at the",34,"high",6
"at the",34,"rose",6
"attention to",34,"detail",12
"available to",34,"the",12
"back into",34,"my",9
"back to",34,"her",7
"back to",34,"it",7
"back with",34,"the",9
"be an",34,"issue",5
"be difficult",34,"to",12
"be responsible",34,"for",14
"be time",34,"to",7
"because thats",34,"what",13
"because you",34,"can",11
"been asked",34,"to",10
"begins with",34,"a",11
"believe that",34,"it",12
"believe this",34,"is",12
"both of",34,"the",7
"bright and",34,"early",10
"but as",34,"soon",6
"but i",34,"see",5
"but it",34,"might",6
"but she",34,"did",7
"but that",34,"the",8
"but the",34,"new",7
"but we",34,"all",6
"but we",34,"had",6
"calls for",34,"a",9
"can be",34,"in",6
"can count",34,"on",9
"can do",34,"about",6
"can do",34,"better",6
"can get",34,"you",7
"can use",34,"the",7
"can you",34,"be",7
"can’t help",34,"but",10
"cant do",34,"anything",7
"cant go",34,"wrong",7
"cant help",34,"it",9
"centers for",34,"disease",11
"come home",34,"and",9
"come into",34,"the",9
"coming from",34,"a",11
"committed to",34,"the",12
"context of",34,"the",10
"corners of",34,"the",10
"could be",34,"more",8
"could take",34,"a",10
"couldnt make",34,"it",12
"day one",34,"of",7
"deep in",34,"the",7
"definition of",34,"a",13
"details about",34,"the",13
"didnt make",34,"the",10
"dinner at",34,"the",9
"do any",34,"of",6
"do not",34,"be",6
"do so",34,"in",5
"do that",34,"and",7
"do you",34,"call",6
"does not",34,"include",8
"doesn’t want",34,"to",12
"down the",34,"line",8
"drawn to",34,"the",8
"dropped out",34,"of",11
"effect on",34,"the",9
"every aspect",34,"of",12
"every day",34,"for",9
"every day",34,"is",9
"every so",34,"often",8
"every time",34,"the",10
"everyone wants",34,"to",14
"face in",34,"the",7
"fact that",34,"my",9
"factor in",34,"the",9
"fans of",34,"the",7
"federal court",34,"in",13
"feels so",34,"good",8
"felt a",34,"little",6
"find it",34,"hard",7
"find the",34,"best",8
"finished with",34,"a",13
"first i",34,"thought",7
"follow me",34,"im",9
"following me",34,"on",12
"for a",34,"drink",5
"for a",34,"nice",5
"for a",34,"night",5
"for a",34,"place",5
"for a",34,"show",5
"for all",34,"my",7
"for children",34,"and",12
"for example",34,"a",11
"for in",34,"a",6
"for it",34,"in",6
"for just",34,"a",8
"for making",34,"it",10
"for sure",34,"i",8
"for the",34,"free",7
"for the",34,"very",7
"for you",34,"all",7
"for you",34,"today",7
"from a",34,"friend",6
"from the",34,"day",8
"from the",34,"oven",8
"gave it",34,"to",7
"get excited",34,"about",11
"get in",34,"a",6
"get to",34,"play",6
"give it",34,"up",7
"give up",34,"the",7
"glad you",34,"had",8
"goal for",34,"the",8
"going to",34,"ask",8
"going to",34,"die",8
"got all",34,"the",7
"got on",34,"the",6
"great for",34,"the",9
"gross domestic",34,"product",14
"had to",34,"come",6
"happy friday",34,"everyone",12
"has a",34,"long",5
"has now",34,"been",7
"has plenty",34,"of",10
"have a",34,"whole",6
"have become",34,"the",11
"have been",34,"looking",9
"have begun",34,"to",10
"have chosen",34,"to",11
"have taken",34,"a",10
"have the",34,"courage",8
"have you",34,"had",8
"havent been",34,"to",11
"having a",34,"bad",8
"having a",34,"wonderful",8
"having to",34,"do",9
"he has",34,"made",6
"he is",34,"and",5
"he is",34,"doing",5
"he said",34,"she",7
"he said",34,"were",7
"he was",34,"shot",6
"he will",34,"not",7
"hear what",34,"you",9
"heard of",34,"it",8
"her and",34,"i",7
"him that",34,"he",8
"hope i",34,"dont",6
"hope is",34,"that",7
"hope to",34,"have",7
"hopefully we",34,"can",12
"hours a",34,"week",7
"how are",34,"u",7
"how cool",34,"is",8
"i already",34,"know",9
"i also",34,"got",6
"i also",34,"want",6
"i am",34,"loving",4
"i am",34,"no",4
"i am",34,"totally",4
"i asked",34,"my",7
