"string","num","next_word","nchar"
"sad",62,"day",3
"same",62,"old",4
"save",62,"me",4
"season",62,"has",6
"seasons",62,"in",7
"second",62,"year",6
"seemed",62,"a",6
"seems",62,"a",5
"series",62,"i",6
"she",62,"goes",3
"short",62,"stories",5
"shows",62,"in",5
"sit",62,"there",3
"site",62,"the",4
"small",62,"group",5
"so",62,"different",2
"so",62,"even",2
"special",62,"teams",7
"spend",62,"my",5
"stands",62,"out",6
"start",62,"getting",5
"stayed",62,"at",6
"street",62,"to",6
"sucks",62,"i",5
"tastes",62,"like",6
"tax",62,"credits",3
"teachers",62,"in",8
"television",62,"and",10
"telling",62,"him",7
"thanks",62,"guys",6
"that",62,"allowed",4
"that",62,"caused",4
"that’s",62,"how",6
"the",62,"’s",3
"the",62,"al",3
"the",62,"bone",3
"the",62,"colour",3
"the",62,"coyotes",3
"the",62,"dirty",3
"the",62,"earthquake",3
"the",62,"farmers",3
"the",62,"friday",3
"the",62,"fucking",3
"the",62,"hearts",3
"the",62,"historical",3
"the",62,"independent",3
"the",62,"lab",3
"the",62,"liberal",3
"the",62,"marriage",3
"the",62,"on",3
"the",62,"petition",3
"the",62,"protesters",3
"the",62,"religious",3
"the",62,"services",3
"the",62,"surgery",3
"the",62,"tweets",3
"the",62,"utility",3
"the",62,"zone",3
"their",62,"stories",5
"them",62,"through",4
"there",62,"all",5
"there",62,"or",5
"they",62,"couldnt",4
"think",62,"in",5
"this",62,"community",4
"this",62,"not",4
"throw",62,"up",5
"thrown",62,"in",6
"thus",62,"the",4
"times",62,"on",5
"tips",62,"and",4
"title",62,"in",5
"to",62,"cheer",2
"to",62,"eight",2
"to",62,"followers",2
"to",62,"issue",2
"to",62,"mean",2
"to",62,"navigate",2
"to",62,"punch",2
"to",62,"qualify",2
"to",62,"showcase",2
"to",62,"still",2
"to",62,"strengthen",2
"to",62,"suck",2
"to",62,"warn",2
"to",62,"young",2
"tom",62,"brady",3
"too",62,"what",3
"tv",62,"series",2
"up",62,"how",2
"very",62,"often",4
"was",62,"delicious",3
"we",62,"then",2
"we’re",62,"not",5
"wealth",62,"of",6
"weekend",62,"but",7
"went",62,"by",4
"were",62,"left",4
"whatever",62,"reason",8
"when",62,"something",4
"while",62,"since",5
"who",62,"believe",3
"williams",62,"said",8
"win",62,"by",3
"winning",62,"streak",7
"with",62,"anything",4
"with",62,"six",4
"woo",62,"hoo",3
"work",62,"they",4
"would",62,"definitely",5
"written",62,"a",7
"yearold",62,"girl",7
"yelled",62,"at",6
"yet",62,"been",3
"yet",62,"im",3
"you",62,"agree",3
"you",62,"everyone",3
"you",62,"great",3
"you",62,"most",3
"you",62,"notice",3
"your",62,"computer",4
"–",61,"so",1
"a",61,"cookie",1
"a",61,"course",1
"a",61,"crisis",1
"a",61,"cure",1
"a",61,"fashion",1
"a",61,"genuine",1
"a",61,"golden",1
"a",61,"legitimate",1
"a",61,"modest",1
"a",61,"nasty",1
"a",61,"nightmare",1
"a",61,"pinch",1
"a",61,"relative",1
"a",61,"sales",1
"a",61,"spiritual",1
"a",61,"squarefoot",1
"a",61,"vampire",1
"ability",61,"of",7
"abraham",61,"lincoln",7
"adds",61,"to",4
"africa",61,"and",6
"after",61,"losing",5
"again",61,"tomorrow",5
"albert",61,"pujols",6
"all",61,"love",3
"also",61,"if",4
"amount",61,"to",6
"an",61,"agent",2
"and",61,"bill",3
"and",61,"care",3
"and",61,"develop",3
"and",61,"grab",3
"and",61,"includes",3
"and",61,"mark",3
"and",61,"myself",3
"and",61,"parents",3
"and",61,"part",3
"and",61,"peter",3
"and",61,"recreation",3
"and",61,"robert",3
"and",61,"steve",3
"and",61,"summer",3
"and",61,"threw",3
"and",61,"waited",3
"and",61,"younger",3
"another",61,"to",7
"answer",61,"questions",6
"apologize",61,"to",9
"are",61,"concerned",3
"areas",61,"where",5
"arguably",61,"the",8
"arizona",61,"state",7
"art",61,"museum",3
"as",61,"best",2
"at",61,"ya",2
"away",61,"my",4
"back",61,"by",4
"bad",61,"ass",3
"be",61,"published",2
"be",61,"read",2
"because",61,"all",7
"bed",61,"in",3
"been",61,"all",4
"been",61,"and",4
"been",61,"asked",4
"below",61,"and",5
"bill",61,"the",4
"bill",61,"would",4
"breath",61,"and",6
"brings",61,"the",6
"buried",61,"in",6
"but",61,"he’s",3
"but",61,"yeah",3
"but",61,"yes",3
"buy",61,"me",3
"by",61,"going",2
"by",61,"state",2
"call",61,"with",4
"can",61,"walk",3
"cards",61,"to",5
"care",61,"i",4
"chairman",61,"and",8
"changed",61,"and",7
"checked",61,"the",7
"chocolate",61,"cake",9
"christmas",61,"i",9
"city",61,"a",4
"city",61,"where",4
"civil",61,"liberties",5
"closely",61,"with",7
"coffee",61,"in",6
"coming",61,"weeks",6
"complained",61,"that",10
"contract",61,"to",8
"daughter",61,"was",8
"day",61,"not",3
"death",61,"the",5
"delicious",61,"and",9
"didnt",61,"win",5
"dont",61,"they",4
"door",61,"i",4
"eight",61,"of",5
"else",61,"has",4
"embrace",61,"the",7
"encounter",61,"with",9
"enjoying",61,"it",8
"enrolled",61,"in",8
"ever",61,"going",4
"ever",61,"read",4
"fair",61,"share",4
"fall",61,"on",4
"family",61,"we",6
"fashion",61,"and",7
"fell",61,"into",4
"five",61,"months",4
"follow",61,"she",6
"food",61,"the",4
"for",61,"bed",3
"for",61,"bringing",3
"for",61,"dessert",3
"game",61,"or",4
"game",61,"you",4
"gorgeous",61,"day",8
"government",61,"of",10
"great",61,"event",5
"had",61,"about",3
"has",61,"allowed",3
"have",61,"both",4
"have",61,"these",4
"he",61,"probably",2
"he",61,"threw",2
"health",61,"problems",6
"him",61,"after",3
"his",61,"entire",3
"his",61,"fathers",3
"his",61,"room",3
"hour",61,"i",4
"how",61,"am",3
"however",61,"a",7
"i",61,"held",1
"if",61,"our",2
"im",61,"jealous",2
"in",61,"sales",2
"in",61,"tears",2
"including",61,"some",9
"instead",61,"they",7
"into",61,"law",4
"is",61,"leaving",2
"is",61,"named",2
"is",61,"sometimes",2
"it",61,"best",2
"it",61,"harder",2
"it",61,"next",2
"it",61,"reminds",2
"it",61,"sounded",2
"it",61,"time",2
"its",61,"already",3
"its",61,"as",3
"its",61,"to",3
"ive",61,"used",3
"just",61,"around",4
"just",61,"tried",4
"keeping",61,"me",7
"later",61,"we",5
"laws",61,"that",4
"led",61,"me",3
"like",61,"ive",4
"link",61,"up",4
"little",61,"girls",6
"little",61,"or",6
"lol",61,"thank",3
"looks",61,"a",5
"loving",61,"this",6
"made",61,"our",4
"man",61,"a",3
"marked",61,"by",6
"may",61,"even",3
"me",61,"his",2
"mentioned",61,"the",9
"might",61,"help",5
"miles",61,"in",5
"mind",61,"for",4
"minutes",61,"from",7
"minutes",61,"left",7
"mission",61,"is",7
"mix",61,"in",3
"moment",61,"for",6
"money",61,"they",5
"mood",61,"to",4
"more",61,"excited",4
"more",61,"sense",4
"morning",61,"my",7
"most",61,"are",4
"movement",61,"of",8
"much",61,"bigger",4
"my",61,"niece",2
"my",61,"shoes",2
"news",61,"in",4
"no",61,"just",2
"no",61,"new",2
"now",61,"more",3
"of",61,"beauty",2
"of",61,"british",2
"of",61,"honor",2
"of",61,"illinois",2
"of",61,"interesting",2
"of",61,"mental",2
"of",61,"special",2
"off",61,"it",3
"officials",61,"were",9
"or",61,"anyone",2
"our",61,"job",3
"our",61,"office",3
"our",61,"parents",3
"out",61,"which",3
"ownership",61,"of",9
"page",61,"i",4
"passed",61,"in",6
"per",61,"gallon",3
"perception",61,"of",10
"promote",61,"the",7
"provides",61,"the",8
"public",61,"employees",6
"putting",61,"in",7
"q",61,"how",1
"q",61,"i",1
"rates",61,"are",5
"reached",61,"out",7
"real",61,"i",4
"realize",61,"you",7
"received",61,"from",8
"red",61,"pepper",3
"regret",61,"it",6
"released",61,"the",8
"relied",61,"on",6
"results",61,"are",7
"row",61,"of",3
"rt",61,"oh",2
"sad",61,"but",3
"said",61,"“it’s",4
"said",61,"shes",4
"sale",61,"in",4
"same",61,"name",4
"say",61,"thank",3
"saying",61,"this",6
"says",61,"there",4
"season",61,"it",6
"secret",61,"to",6
"see",61,"these",3
"seen",61,"on",4
"sense",61,"for",5
"service",61,"that",7
"sexual",61,"assault",6
"sharing",61,"a",7
"she",61,"loved",3
"shit",61,"and",4
"shoes",61,"i",5
"shops",61,"and",5
"sleep",61,"at",5
"sleep",61,"for",5
"so",61,"annoying",2
"someone",61,"was",7
"soon",61,"but",4
"soon",61,"thanks",4
"soup",61,"and",4
"south",61,"and",5
"stadium",61,"in",7
"stampin",61,"up",7
"stand",61,"by",5
"state",61,"will",5
"story",61,"with",5
"street",61,"is",6
"taste",61,"in",5
"team",61,"but",4
"than",61,"when",4
"that",61,"always",4
"that",61,"bitch",4
"that",61,"say",4
"thats",61,"exactly",5
"the",61,"absolute",3
"the",61,"amendment",3
"the",61,"candy",3
"the",61,"complaint",3
"the",61,"count",3
"the",61,"dangers",3
"the",61,"dentist",3
"the",61,"earliest",3
"the",61,"feel",3
"the",61,"figure",3
"the",61,"horror",3
"the",61,"hundreds",3
"the",61,"kansas",3
"the",61,"leaders",3
"the",61,"legendary",3
"the",61,"liquid",3
"the",61,"longterm",3
"the",61,"masses",3
"the",61,"months",3
"the",61,"realm",3
"the",61,"soup",3
"the",61,"tape",3
"the",61,"tech",3
"the",61,"tune",3
"there",61,"lol",5
"there",61,"no",5
"there",61,"thanks",5
"theres",61,"just",6
"theres",61,"one",6
"these",61,"issues",5
"they",61,"leave",4
"they",61,"talk",4
"thing",61,"of",5
"this",61,"mean",4
"this",61,"sort",4
"though",61,"my",6
"three",61,"different",5
"time",61,"rt",4
"time",61,"what",4
"to",61,"combat",2
"to",61,"hours",2
"to",61,"im",2
"to",61,"implement",2
"to",61,"pee",2
"to",61,"refer",2
"to",61,"testify",2
"to",61,"themselves",2
"to",61,"type",2
"to",61,"warm",2
"too",61,"in",3
"track",61,"record",5
"txt",61,"me",3
"ty",61,"for",2
"uk",61,"and",2
"until",61,"its",5
"us",61,"here",2
"us",61,"sen",2
"using",61,"his",5
"walking",61,"dead",7
"want",61,"us",4
"was",61,"concerned",3
"was",61,"fantastic",3
"was",61,"living",3
"washington",61,"the",10
"we",61,"loved",2
"we",61,"won",2
"were",61,"reported",4
"when",61,"theres",4
"while",61,"back",5
"who",61,"likes",3
"who",61,"saw",3
"wings",61,"and",5
"wit",61,"my",3
"with",61,"disabilities",4
"world",61,"are",5
"would",61,"always",5
"year",61,"now",4
"yellow",61,"and",6
"you",61,"after",3
"you",61,"wait",3
"you",61,"yeah",3
"young",61,"women",5
"your",61,"service",4
"your",61,"whole",4
"youre",61,"my",5
"youve",61,"ever",5
"–",60,"they",1
"—",60,"he",1
"a",60,"bid",1
"a",60,"down",1
"a",60,"hair",1
"a",60,"network",1
"a",60,"symbol",1
"a",60,"turn",1
"a",60,"view",1
"a",60,"web",1
"about",60,"right",5
"after",60,"your",5
"aftermath",60,"of",9
"agree",60,"i",5
"all",60,"go",3
"already",60,"the",7
"also",60,"were",4
"amazing",60,"day",7
"an",60,"account",2
"an",60,"award",2
"and",60,"credit",3
"and",60,"cultural",3
"and",60,"lead",3
"and",60,"low",3
"and",60,"mike",3
"and",60,"nine",3
"and",60,"outside",3
"and",60,"paid",3
"and",60,"plans",3
"and",60,"resources",3
"and",60,"runs",3
"and",60,"shot",3
"are",60,"either",3
"armed",60,"forces",5
"at",60,"different",2
"at",60,"two",2
"at",60,"university",2
"back",60,"now",4
"bad",60,"guys",3
"be",60,"kept",2
"beating",60,"the",7
"because",60,"no",7
"been",60,"quite",4
"before",60,"me",6
"behind",60,"and",6
"benefits",60,"for",8
"best",60,"place",4
"big",60,"man",3
"bike",60,"ride",4
"bit",60,"but",3
"blue",60,"eyes",4
"body",60,"in",4
"book",60,"you",4
"bored",60,"and",5
"born",60,"on",4
"break",60,"for",5
"bring",60,"up",5
"bringing",60,"in",8
"building",60,"was",8
"bus",60,"to",3
"busy",60,"week",4
"but",60,"let",3
"but",60,"seriously",3
"by",60,"three",2
"can",60,"meet",3
"car",60,"the",3
"changed",60,"in",7
"choices",60,"and",7
"christmas",60,"to",9
"clothing",60,"and",8
"coming",60,"for",6
"coming",60,"months",6
"company",60,"which",7
"compete",60,"for",7
"complete",60,"and",8
"considering",60,"a",11
"conversation",60,"about",12
"corners",60,"of",7
"could",60,"change",5
"could",60,"lead",5
"council",60,"on",7
"county",60,"is",6
"cut",60,"my",3
"cuz",60,"im",3
"day",60,"like",3
"deal",60,"on",4
"deserve",60,"a",7
"design",60,"for",6
"did",60,"his",3
"did",60,"on",3
"discussion",60,"about",10
"district",60,"attorneys",8
"district",60,"the",8
"do",60,"get",2
"doubt",60,"it",5
"draft",60,"picks",5
"dream",60,"i",5
"due",60,"in",3
"duty",60,"to",4
"email",60,"you",5
"ends",60,"in",4
"equal",60,"to",5
"established",60,"in",11
"event",60,"i",5
"everyone",60,"will",8
"facebook",60,"is",8
"faith",60,"that",5
"fall",60,"the",4
"fans",60,"to",4
"far",60,"to",3
"fast",60,"enough",4
"feel",60,"comfortable",4
"feel",60,"to",4
"fiction",60,"and",7
"films",60,"and",5
"first",60,"off",5
"followed",60,"a",8
"for",60,"change",3
"for",60,"eight",3
"for",60,"itself",3
"for",60,"later",3
"for",60,"s",3
"for",60,"we",3
"forgot",60,"how",6
"former",60,"us",6
"foundation",60,"for",10
"four",60,"weeks",4
"fraud",60,"and",5
"friend",60,"that",6
"game",60,"last",4
"get",60,"as",3
"give",60,"back",4
"go",60,"buy",2
"god",60,"we",3
"gonna",60,"take",5
"good",60,"mood",4
"good",60,"sign",4
"got",60,"our",3
"grateful",60,"that",8
"great",60,"deals",5
"grocery",60,"stores",7
"groups",60,"that",6
"guess",60,"we",5
"guys",60,"like",4
"had",60,"four",3
"haha",60,"oh",4
"has",60,"asked",3
"has",60,"died",3
"has",60,"produced",3
"has",60,"set",3
"have",60,"paid",4
"have",60,"those",4
"having",60,"one",6
"having",60,"you",6
"he",60,"lives",2
"he",60,"signed",2
"headed",60,"out",6
"her",60,"favorite",3
"her",60,"it",3
"her",60,"little",3
"hes",60,"on",3
"high",60,"five",4
"his",60,"yearold",3
"history",60,"is",7
"hold",60,"onto",4
"home",60,"alone",4
"home",60,"when",4
"honest",60,"with",6
"house",60,"this",5
"housing",60,"and",7
"i",60,"listened",1
"i",60,"purchased",1
"i",60,"respect",1
"i",60,"trust",1
"in",60,"pakistan",2
"in",60,"preparation",2
"in",60,"sports",2
"insurance",60,"company",9
"is",60,"after",2
"is",60,"friday",2
"is",60,"perhaps",2
"is",60,"provided",2
"isnt",60,"as",4
"issue",60,"i",5
"it",60,"let",2
"it",60,"stands",2
"items",60,"for",5
"ive",60,"come",3
"jones",60,"and",5
"just",60,"call",4
"kicked",60,"off",6
"la",60,"russa",2
"late",60,"i",4
"least",60,"to",5
"lied",60,"to",4
"life",60,"its",4
"light",60,"rail",5
"likely",60,"that",6
"likes",60,"the",5
"love",60,"their",4
"made",60,"at",4
"mainly",60,"because",6
"masters",60,"degree",7
"may",60,"to",3
"me",60,"before",2
"me",60,"see",2
"me",60,"youre",2
"meets",60,"the",5
"member",60,"and",6
"merely",60,"a",6
"million",60,"over",7
"money",60,"back",5
"months",60,"but",6
"much",60,"too",4
"museum",60,"and",6
"music",60,"festival",5
"my",60,"leg",2
"my",60,"nails",2
"my",60,"neighbors",2
"named",60,"for",5
"national",60,"weather",8
"needed",60,"that",6
"never",60,"done",5
"new",60,"season",3
"not",60,"we",3
"of",60,"baltimore",2
"of",60,"god’s",2
"of",60,"grace",2
"of",60,"if",2
"of",60,"nearly",2
"of",60,"options",2
"of",60,"talent",2
"of",60,"winter",2
"of",60,"workers",2
"old",60,"to",3
"on",60,"rt",2
"opted",60,"for",5
"or",60,"its",2
"or",60,"would",2
"orange",60,"juice",6
"others",60,"will",6
"outside",60,"in",7
"outside",60,"to",7
"own",60,"personal",3
"page",60,"for",4
"perfect",60,"time",7
"person",60,"for",6
"please",60,"get",6
"please",60,"note",6
"pointing",60,"to",8
"policy",60,"of",6
"pressure",60,"and",8
"problem",60,"that",7
"prosecutor’s",60,"office",12
"providing",60,"a",9
"purchased",60,"the",9
"raised",60,"the",6
"realize",60,"it",7
"really",60,"what",6
"recipe",60,"is",6
"reduced",60,"to",7
"request",60,"to",7
"residents",60,"who",9
"rest",60,"and",4
"retweet",60,"if",7
"roll",60,"up",4
"rows",60,"of",4
"said",60,"mr",4
"same",60,"place",4
"save",60,"your",4
"saw",60,"me",3
"say",60,"there",3
"see",60,"so",3
"seems",60,"the",5
"send",60,"out",4
"sending",60,"out",7
"series",60,"with",6
"sex",60,"is",3
"she",60,"used",3
"shouldn’t",60,"be",9
"shown",60,"to",5
"small",60,"bowl",5
"so",60,"hopefully",2
"somebody",60,"else",8
"sometime",60,"in",8
"soul",60,"and",4
"spending",60,"and",8
"spending",60,"cuts",8
"spent",60,"time",5
"spread",60,"out",6
"state",60,"for",5
"states",60,"have",6
"statue",60,"of",6
"stock",60,"exchange",5
"stopped",60,"the",7
"struck",60,"me",6
"stuck",60,"to",5
"stupid",60,"and",6
"success",60,"with",7
"suffer",60,"from",6
"suppose",60,"i",7
"surprise",60,"me",8
"suspicion",60,"of",9
"taking",60,"up",6
"tales",60,"of",5
"talked",60,"with",6
"tax",60,"increases",3
"tax",60,"rate",3
"team",60,"as",4
"team",60,"had",4
"teams",60,"to",5
"telling",60,"them",7
"than",60,"at",4
"thankful",60,"that",8
"thanks",60,"everyone",6
"that",60,"morning",4
"the",60,"anc",3
"the",60,"authorities",3
"the",60,"belief",3
"the",60,"brink",3
"the",60,"cameras",3
"the",60,"dallas",3
"the",60,"delay",3
"the",60,"developer",3
"the",60,"disaster",3
"the",60,"dr",3
"the",60,"elevator",3
"the",60,"equipment",3
"the",60,"exercise",3
"the",60,"existence",3
"the",60,"fate",3
"the",60,"for",3
"the",60,"immediate",3
"the",60,"initiative",3
"the",60,"kindle",3
"the",60,"leg",3
"the",60,"median",3
"the",60,"minimum",3
"the",60,"missing",3
"the",60,"mistake",3
"the",60,"muslim",3
"the",60,"neighbors",3
"the",60,"prosecution",3
"the",60,"rolling",3
"the",60,"salt",3
"the",60,"scope",3
"the",60,"tables",3
"the",60,"texans",3
"the",60,"theory",3
"the",60,"tribe",3
"the",60,"walking",3
"them",60,"she",4
"then",60,"get",4
"then",60,"is",4
"they",60,"felt",4
"they",60,"let",4
"things",60,"go",6
"think",60,"theres",5
"third",60,"base",5
"third",60,"period",5
"this",60,"baby",4
"this",60,"good",4
"this",60,"race",4
"this",60,"twitter",4
"thought",60,"a",7
"thx",60,"to",3
"time",60,"between",4
"time",60,"period",4
"times",60,"are",5
"to",60,"ban",2
"to",60,"china",2
"to",60,"declare",2
"to",60,"examine",2
"to",60,"resign",2
"to",60,"seattle",2
"to",60,"social",2
"to",60,"terms",2
"tonight",60,"come",7
"too",60,"cold",3
"top",60,"it",3
"tuesday",60,"i",7
"u",60,"say",1
"unless",60,"youre",6
"up",60,"right",2
"us",60,"supreme",2
"uses",60,"a",4
"value",60,"and",5
"very",60,"bad",4
"volume",60,"of",6
"was",60,"finally",3
"was",60,"founded",3
"was",60,"impressed",3
"was",60,"most",3
"was",60,"standing",3
"we",60,"hit",2
"we",60,"speak",2
"we",60,"wouldnt",2
"well",60,"all",4
"were",60,"part",4
"were",60,"waiting",4
"whatever",60,"that",8
"whatever",60,"they",8
"who",60,"actually",3
"will",60,"b",4
"will",60,"most",4
"win",60,"on",3
"wish",60,"there",4
"with",60,"enough",4
"with",60,"remaining",4
"with",60,"students",4
"women",60,"have",5
"words",60,"with",5
"would",60,"a",5
"year",60,"my",4
"you",60,"create",3
"you",60,"feeling",3
"you",60,"kidding",3
"you",60,"listen",3
"you",60,"smile",3
"you",60,"visit",3
"your",60,"plans",4
"youth",60,"and",5
"youve",60,"done",5
"a",59,"bow",1
"a",59,"debate",1
"a",59,"defense",1
"a",59,"district",1
"a",59,"flash",1
"a",59,"guide",1
"a",59,"newspaper",1
"a",59,"pizza",1
"a",59,"scale",1
"a",59,"starter",1
"a",59,"stone",1
"a",59,"telephone",1
"a",59,"topic",1
"a",59,"wider",1
"about",59,"six",5
"actually",59,"had",8
"advice",59,"from",6
"ages",59,"to",4
"aid",59,"to",3
"all",59,"do",3
"also",59,"not",4
"also",59,"think",4
"amounts",59,"to",7
"an",59,"egg",2
"an",59,"equal",2
"an",59,"outdoor",2
"and",59,"beauty",3
"and",59,"didn’t",3
"and",59,"driving",3
"and",59,"failed",3
"and",59,"hell",3
"and",59,"lack",3
"and",59,"listening",3
"and",59,"medical",3
"and",59,"needed",3
"and",59,"sleep",3
"and",59,"turning",3
"and",59,"world",3
"and",59,"yellow",3
"any",59,"sort",3
"anything",59,"the",8
"apartment",59,"in",9
"appears",59,"in",7
"are",59,"perfect",3
"as",59,"planned",2
"assault",59,"and",7
"at",59,"dinner",2
"atop",59,"the",4
"averaging",59,"points",9
"award",59,"in",5
"baby",59,"boy",4
"back",59,"im",4
"back",59,"my",4
"basketball",59,"and",10
"been",59,"better",4
"before",59,"serving",6
"began",59,"a",5
"being",59,"done",5
"best",59,"one",4
"big",59,"one",3
"bother",59,"to",6
"built",59,"up",5
"busy",59,"busy",4
"but",59,"always",3
"but",59,"god",3
"called",59,"his",6
"campaign",59,"finance",8
"campaign",59,"in",8
"can",59,"relate",3
"can",59,"share",3
"can",59,"show",3
"can’t",59,"do",5
"car",59,"accident",3
"certainly",59,"a",9
"chapter",59,"in",7
"clackamas",59,"county",9
"coaches",59,"and",7
"comes",59,"a",5
"comments",59,"about",8
"company",59,"i",7
"concerns",59,"that",8
"conclusion",59,"that",10
"contract",59,"for",8
"could",59,"become",5
"court",59,"the",5
"created",59,"to",7
"day",59,"every",3
"day",59,"well",3
"days",59,"as",4
"deal",59,"i",4
"decide",59,"if",6
"dig",59,"it",3
"do",59,"business",2
"doesnt",59,"happen",6
"down",59,"when",4
"drew",59,"a",4
"drink",59,"the",5
"dropped",59,"out",7
"east",59,"th",4
"eating",59,"the",6
"even",59,"go",4
"event",59,"was",5
"ever",59,"happened",4
"everyone",59,"go",8
"eye",59,"of",3
"fans",59,"the",4
"fate",59,"of",4
"fighting",59,"to",8
"final",59,"two",5
"finally",59,"made",7
"followers",59,"to",9
"for",59,"families",3
"for",59,"fans",3
"for",59,"political",3
"forget",59,"what",6
"formed",59,"a",6
"french",59,"fries",6
"friends",59,"is",7
"fuck",59,"that",4
"fuck",59,"with",4
"funny",59,"that",5
"gave",59,"you",4
"gay",59,"and",3
"general",59,"and",7
"get",59,"much",3
"gives",59,"them",5
"go",59,"this",2
"goes",59,"up",4
"good",59,"its",4
"good",59,"thanks",4
"government",59,"that",10
"great",59,"movie",5
"guys",59,"im",4
"had",59,"great",3
"haha",59,"yes",4
"half",59,"to",4
"happy",59,"the",5
"hardest",59,"part",7
"have",59,"forgotten",4
"have",59,"passed",4
"have",59,"recently",4
"haven’t",59,"been",7
"he",59,"explained",2
"he",59,"liked",2
"he",59,"now",2
"herself",59,"in",7
"historical",59,"society",10
"hungry",59,"and",6
"i",59,"especially",1
"i",59,"owe",1
"i",59,"reached",1
"i",59,"smell",1
"ideas",59,"i",5
"impression",59,"that",10
"in",59,"according",2
"in",59,"check",2
"in",59,"memory",2
"in",59,"spain",2
"in",59,"states",2
"injury",59,"and",6
"investigate",59,"the",11
"is",59,"keeping",2
"issue",59,"for",5
"it",59,"d",2
"it’s",59,"only",4
"journey",59,"of",7
"kids",59,"that",4
"kill",59,"a",4
"know",59,"their",4
"later",59,"but",5
"later",59,"to",5
"leader",59,"and",6
"leave",59,"them",5
"leg",59,"of",3
"letting",59,"the",7
"life",59,"from",4
"like",59,"people",4
"lol",59,"a",3
"longer",59,"the",6
"lots",59,"to",4
"love",59,"life",4
"loved",59,"and",5
"makes",59,"up",5
"making",59,"up",6
"mashed",59,"potatoes",6
"matter",59,"where",6
"me",59,"first",2
"me",59,"tonight",2
"me",59,"where",2
"might",59,"take",5
"miles",59,"and",5
"minimum",59,"of",7
"miss",59,"that",4
"miss",59,"your",4
"monday",59,"through",6
"my",59,"bedroom",2
"my",59,"buddy",2
"my",59,"mommy",2
"my",59,"mothers",2
"my",59,"plan",2
"new",59,"blog",3
"new",59,"ideas",3
"new",59,"stuff",3
"new",59,"ways",3
"next",59,"friday",4
"night",59,"thanks",5
"none",59,"other",4
"not",59,"possible",3
"not",59,"until",3
"noted",59,"the",5
"nothing",59,"new",7
"november",59,"the",8
"of",59,"bread",2
"of",59,"building",2
"of",59,"communication",2
"of",59,"detroit",2
"of",59,"london",2
"of",59,"looking",2
"of",59,"meat",2
"of",59,"miles",2
"of",59,"states",2
"of",59,"value",2
"office",59,"space",6
"oil",59,"prices",3
"older",59,"and",5
"on",59,"november",2
"on",59,"weekends",2
"one",59,"end",3
"other",59,"issues",5
"our",59,"city",3
"papers",59,"and",6
"parents",59,"have",7
"partner",59,"with",7
"path",59,"and",4
"people",59,"could",6
"percentage",59,"points",10
"period",59,"in",6
"phone",59,"in",5
"plan",59,"i",4
"points",59,"or",6
"possibly",59,"the",8
"pour",59,"the",4
"powder",59,"and",6
"products",59,"are",8
"providing",59,"the",9
"purpose",59,"and",7
"rain",59,"rain",4
"reaching",59,"the",8
"really",59,"hate",6
"remains",59,"to",7
"remember",59,"a",8
"rooted",59,"in",6
"rt",59,"no",2
"said",59,"just",4
"save",59,"you",4
"saying",59,"its",6
"sense",59,"and",5
"series",59,"against",6
"she",59,"sees",3
"should",59,"always",6
"sky",59,"and",3
"snow",59,"and",4
"sold",59,"to",4
"someone",59,"had",7
"sometimes",59,"when",9
"songs",59,"in",5
"soon",59,"for",4
"speaking",59,"with",8
"spokeswoman",59,"said",11
"st",59,"john",2
"standard",59,"poors",8
"stay",59,"for",4
"staying",59,"at",7
"stood",59,"out",5
"store",59,"on",5
"stories",59,"i",7
"summer",59,"to",6
"support",59,"i",7
"sure",59,"and",4
"surprise",59,"to",8
"tall",59,"and",4
"taste",59,"like",5
"thanks",59,"my",6
"that",59,"how",4
"that",59,"kept",4
"that",59,"level",4
"the",59,"afghan",3
"the",59,"african",3
"the",59,"cases",3
"the",59,"chiefs",3
"the",59,"circus",3
"the",59,"coaches",3
"the",59,"confidence",3
"the",59,"cultural",3
"the",59,"deaths",3
"the",59,"dude",3
"the",59,"ends",3
"the",59,"entertainment",3
"the",59,"explosion",3
"the",59,"flesh",3
"the",59,"ghost",3
"the",59,"highlight",3
"the",59,"horses",3
"the",59,"iconic",3
"the",59,"infamous",3
"the",59,"michigan",3
"the",59,"narrative",3
"the",59,"postdispatch",3
"the",59,"pros",3
"the",59,"rally",3
"the",59,"rim",3
"the",59,"rotation",3
"the",59,"suggestion",3
"the",59,"thousands",3
"the",59,"unions",3
"the",59,"views",3
"the",59,"wide",3
"their",59,"music",5
"then",59,"do",4
"then",59,"off",4
"theres",59,"only",6
"these",59,"young",5
"they",59,"include",4
"they",59,"pay",4
"theyve",59,"got",6
"things",59,"at",6
"this",59,"its",4
"three",59,"minutes",5
"time",59,"all",4
"to",59,"deny",2
"to",59,"quickly",2
"to",59,"respect",2
"to",59,"retain",2
"to",59,"ur",2
"today",59,"rt",5
"tomatoes",59,"and",8
"tonight",59,"its",7
"too",59,"as",3
"too",59,"happy",3
"took",59,"advantage",4
"treatment",59,"for",9
"trial",59,"of",5
"try",59,"that",3
"turns",59,"to",5
"two",59,"outs",3
"u",59,"going",1
"under",59,"pressure",5
"up",59,"getting",2
"up",59,"she",2
"us",59,"tonight",2
"used",59,"and",4
"violence",59,"in",8
"walking",59,"down",7
"walking",59,"the",7
"want",59,"but",4
"wants",59,"you",5
"was",59,"dead",3
"was",59,"me",3
"was",59,"said",3
